step,tokens_B_from_draft,GDN,MixerLoop,FullLoop
49960,6.54835712,3.187931537628174,3.1564972400665283,3.1613292694091797
49980,6.55097856,3.1619315147399902,3.129899501800537,3.132675886154175
50000,6.5536,3.216214418411255,3.1826930046081543,3.18937611579895
50020,6.55622144,3.1374146938323975,3.111295223236084,3.109015464782715
50040,6.55884288,3.265667676925659,3.231729507446289,3.24015212059021
50060,6.56146432,3.186016082763672,3.153789520263672,3.1582157611846924
50080,6.56408576,3.229490280151367,3.195193290710449,3.1985719203948975
50100,6.5667072,3.1591367721557617,3.1313467025756836,3.1395888328552246
50120,6.56932864,3.22691011428833,3.189281463623047,3.1956112384796143
50140,6.57195008,3.2100229263305664,3.1726315021514893,3.176797866821289
50160,6.57457152,3.2055253982543945,3.1756224632263184,3.1762852668762207
50180,6.57719296,3.1713521480560303,3.137523651123047,3.1418707370758057
50200,6.5798144,3.127720832824707,3.0976979732513428,3.0985796451568604
50220,6.58243584,3.21901798248291,3.1831393241882324,3.187893867492676
50240,6.58505728,3.2041478157043457,3.1681103706359863,3.1765153408050537
50260,6.58767872,3.16154146194458,3.122081756591797,3.1292643547058105
50280,6.59030016,3.212472915649414,3.18289852142334,3.1810426712036133
50300,6.5929216,3.2255921363830566,3.1914477348327637,3.1930742263793945
50320,6.59554304,3.0977110862731934,3.0617823600769043,3.0654866695404053
50340,6.59816448,3.217921257019043,3.185412883758545,3.1926209926605225
50360,6.60078592,3.1887006759643555,3.1587107181549072,3.1609389781951904
50380,6.60340736,3.1644856929779053,3.1349563598632812,3.1367037296295166
50400,6.6060288,3.2542197704315186,3.2178452014923096,3.220794200897217
50420,6.60865024,3.170790195465088,3.1355714797973633,3.141212224960327
50440,6.61127168,3.191689968109131,3.1633358001708984,3.1659727096557617
50460,6.61389312,3.1909899711608887,3.15554141998291,3.1595709323883057
50480,6.61651456,3.210127830505371,3.1796391010284424,3.183377504348755
50500,6.619136,3.162315845489502,3.1281652450561523,3.129443883895874
50520,6.62175744,3.310234546661377,3.28408145904541,3.2823057174682617
50540,6.62437888,3.2212016582489014,3.1874172687530518,3.190931797027588
50560,6.62700032,3.122265338897705,3.087772846221924,3.092930793762207
50580,6.62962176,3.193854331970215,3.1648879051208496,3.170839309692383
50600,6.6322432,3.124974250793457,3.084124803543091,3.091400623321533
50620,6.63486464,3.216705083847046,3.1782703399658203,3.182819128036499
50640,6.63748608,3.229487419128418,3.1917805671691895,3.198455572128296
50660,6.64010752,3.117208480834961,3.0874924659729004,3.088010311126709
50680,6.64272896,3.1638474464416504,3.1320714950561523,3.135951519012451
50700,6.6453504,3.262152910232544,3.2258355617523193,3.228135347366333
50720,6.64797184,3.1276750564575195,3.0934133529663086,3.0999341011047363
50740,6.65059328,3.2070260047912598,3.1748838424682617,3.1784656047821045
50760,6.65321472,3.1490793228149414,3.1161561012268066,3.12148380279541
50780,6.65583616,3.14469051361084,3.115574598312378,3.115675449371338
50800,6.6584576,3.1685867309570312,3.137465476989746,3.1411702632904053
50820,6.66107904,3.1980936527252197,3.1686697006225586,3.1710963249206543
50840,6.66370048,3.178603172302246,3.1497106552124023,3.151184558868408
50860,6.66632192,3.2071008682250977,3.1702449321746826,3.174623727798462
50880,6.66894336,3.234736680984497,3.203186273574829,3.2061920166015625
50900,6.6715648,3.224034547805786,3.190708875656128,3.1933434009552
50920,6.67418624,3.1858885288238525,3.15191388130188,3.158080816268921
50940,6.67680768,3.2353172302246094,3.2033579349517822,3.207841396331787
50960,6.67942912,3.174957752227783,3.146308660507202,3.1434948444366455
50980,6.68205056,3.1401748657226562,3.1133530139923096,3.1157913208007812
51000,6.684672,3.183603286743164,3.1530823707580566,3.1560001373291016
51020,6.68729344,3.1689343452453613,3.1321399211883545,3.1358585357666016
51040,6.68991488,3.195751190185547,3.163972854614258,3.166762351989746
51060,6.69253632,3.259448528289795,3.221123218536377,3.225512742996216
51080,6.69515776,3.1804208755493164,3.1485095024108887,3.1527202129364014
51100,6.6977792,3.222473621368408,3.188594341278076,3.1904187202453613
51120,6.70040064,3.14791202545166,3.1150224208831787,3.1184163093566895
51140,6.70302208,3.1737589836120605,3.141139507293701,3.1431145668029785
51160,6.70564352,3.1596322059631348,3.1266322135925293,3.1372580528259277
51180,6.70826496,3.1591124534606934,3.1306464672088623,3.1325302124023438
51200,6.7108864,3.143606185913086,3.1014630794525146,3.1030383110046387
51220,6.71350784,3.2128794193267822,3.180729627609253,3.183701992034912
51240,6.71612928,3.1907265186309814,3.157456874847412,3.163888931274414
51260,6.71875072,3.197411060333252,3.1627516746520996,3.1703224182128906
51280,6.72137216,3.1222357749938965,3.0834803581237793,3.08685302734375
51300,6.7239936,3.1683156490325928,3.142793655395508,3.1393942832946777
51320,6.72661504,3.2023563385009766,3.172835350036621,3.1770291328430176
51340,6.72923648,3.200448751449585,3.16227650642395,3.1712303161621094
51360,6.73185792,3.156060218811035,3.131190299987793,3.1314353942871094
51380,6.73447936,3.2286489009857178,3.1933140754699707,3.1995012760162354
51400,6.7371008,3.213036298751831,3.188863515853882,3.1886680126190186
51420,6.73972224,3.0530052185058594,3.023261547088623,3.0247936248779297
51440,6.74234368,3.202517032623291,3.166261672973633,3.174015522003174
51460,6.74496512,3.2190756797790527,3.188101291656494,3.1914148330688477
51480,6.74758656,3.1989634037017822,3.16418194770813,3.1674439907073975
51500,6.750208,3.2057995796203613,3.1781363487243652,3.1765639781951904
51520,6.75282944,3.193094491958618,3.161776542663574,3.1648807525634766
51540,6.75545088,3.166703224182129,3.1363935470581055,3.1387622356414795
51560,6.75807232,3.2225866317749023,3.1883063316345215,3.19618821144104
51580,6.76069376,3.1481316089630127,3.1148264408111572,3.1141357421875
51600,6.7633152,3.1969516277313232,3.168513298034668,3.1669960021972656
51620,6.76593664,3.148283004760742,3.11978816986084,3.125500202178955
51640,6.76855808,3.19454288482666,3.161369562149048,3.165072441101074
51660,6.77117952,3.1520185470581055,3.1125261783599854,3.1211953163146973
51680,6.77380096,3.2590181827545166,3.2249491214752197,3.228329658508301
51700,6.7764224,3.2190394401550293,3.1879539489746094,3.1904642581939697
51720,6.77904384,3.142409563064575,3.113821506500244,3.115741014480591
51740,6.78166528,3.2444424629211426,3.2117676734924316,3.2147574424743652
51760,6.78428672,3.2170004844665527,3.1885147094726562,3.1890599727630615
51780,6.78690816,3.175769090652466,3.1388676166534424,3.1408231258392334
51800,6.7895296,3.217892646789551,3.18509840965271,3.186948299407959
51820,6.79215104,3.109025001525879,3.077115058898926,3.077579975128174
51840,6.79477248,3.186565399169922,3.156421184539795,3.1584129333496094
51860,6.79739392,3.161505699157715,3.1255335807800293,3.130840301513672
51880,6.80001536,3.2377147674560547,3.2102909088134766,3.2134265899658203
51900,6.8026368,3.148925304412842,3.1192243099212646,3.122424840927124
51920,6.80525824,3.2275142669677734,3.195079803466797,3.1963212490081787
51940,6.80787968,3.1743061542510986,3.1399693489074707,3.147306442260742
51960,6.81050112,3.140350818634033,3.108851671218872,3.1101300716400146
51980,6.81312256,3.189182996749878,3.159708261489868,3.1573896408081055
52000,6.815744,3.1561620235443115,3.123070240020752,3.1237051486968994
52020,6.81836544,3.2440619468688965,3.208603858947754,3.2135088443756104
52040,6.82098688,3.202094316482544,3.1676526069641113,3.1700305938720703
52060,6.82360832,3.1682302951812744,3.134169101715088,3.138017177581787
52080,6.82622976,3.1854159832000732,3.1532139778137207,3.155195713043213
52100,6.8288512,3.151557445526123,3.123903274536133,3.1236605644226074
52120,6.83147264,3.179507255554199,3.150381088256836,3.149289608001709
52140,6.83409408,3.191392421722412,3.162170171737671,3.162083387374878
52160,6.83671552,3.175654649734497,3.1470441818237305,3.1471316814422607
52180,6.83933696,3.2164268493652344,3.181427001953125,3.1816391944885254
52200,6.8419584,3.237821340560913,3.2099411487579346,3.2121548652648926
52220,6.84457984,3.111088991165161,3.076322317123413,3.0746898651123047
52240,6.84720128,3.1682748794555664,3.138219118118286,3.137948513031006
52260,6.84982272,3.1406095027923584,3.1047329902648926,3.1085939407348633
52280,6.85244416,3.1527082920074463,3.119236469268799,3.1205735206604004
52300,6.8550656,3.191051483154297,3.1620171070098877,3.163982391357422
52320,6.85768704,3.1743557453155518,3.140455961227417,3.1421680450439453
52340,6.86030848,3.2324976921081543,3.197815418243408,3.200833797454834
52360,6.86292992,3.2170944213867188,3.1877617835998535,3.1843152046203613
52380,6.86555136,3.1486077308654785,3.117684841156006,3.1221799850463867
52400,6.8681728,3.185647964477539,3.1497459411621094,3.154878854751587
52420,6.87079424,3.1734042167663574,3.1350808143615723,3.1457204818725586
52440,6.87341568,3.1504764556884766,3.1162121295928955,3.118180751800537
52460,6.87603712,3.1655731201171875,3.132166862487793,3.134838581085205
52480,6.87865856,3.1899356842041016,3.1555094718933105,3.163193702697754
52500,6.88128,3.1768383979797363,3.140782356262207,3.142251968383789
52520,6.88390144,3.202930212020874,3.1707234382629395,3.1764602661132812
52540,6.88652288,3.14713978767395,3.1138477325439453,3.117954730987549
52560,6.88914432,3.240880012512207,3.2033214569091797,3.2058866024017334
52580,6.89176576,3.2056031227111816,3.17366623878479,3.1754813194274902
52600,6.8943872,3.1844778060913086,3.1508445739746094,3.1570167541503906
52620,6.89700864,3.1864707469940186,3.154158592224121,3.1588521003723145
52640,6.89963008,3.1310269832611084,3.0964138507843018,3.0998106002807617
52660,6.90225152,3.200852155685425,3.1683387756347656,3.1726796627044678
52680,6.90487296,3.228921413421631,3.196655750274658,3.198927164077759
52700,6.9074944,3.176590919494629,3.141266107559204,3.145268201828003
52720,6.91011584,3.235422134399414,3.200591802597046,3.2039308547973633
52740,6.91273728,3.259016513824463,3.224545478820801,3.2257180213928223
52760,6.91535872,3.1693544387817383,3.136524200439453,3.1384623050689697
52780,6.91798016,3.147970199584961,3.1170530319213867,3.11954927444458
52800,6.9206016,3.1525304317474365,3.1190907955169678,3.1210412979125977
52820,6.92322304,3.21553111076355,3.178276538848877,3.18323016166687
52840,6.92584448,3.177504539489746,3.1488037109375,3.1534996032714844
52860,6.92846592,3.178654193878174,3.1487650871276855,3.1527326107025146
52880,6.93108736,3.1990911960601807,3.1645214557647705,3.1695597171783447
52900,6.9337088,3.120302200317383,3.0896856784820557,3.0977771282196045
52920,6.93633024,3.1765964031219482,3.1463212966918945,3.14744234085083
52940,6.93895168,3.190103054046631,3.1627297401428223,3.1652333736419678
52960,6.94157312,3.1208486557006836,3.0855038166046143,3.091057062149048
52980,6.94419456,3.123728036880493,3.0959081649780273,3.0972084999084473
53000,6.946816,3.110386371612549,3.083453416824341,3.0860345363616943
53020,6.94943744,3.2224783897399902,3.184652805328369,3.1971826553344727
53040,6.95205888,3.2544405460357666,3.2197041511535645,3.2268385887145996
53060,6.95468032,3.1703662872314453,3.1373839378356934,3.1416633129119873
53080,6.95730176,3.185275077819824,3.1492230892181396,3.157707929611206
53100,6.9599232,3.1195693016052246,3.082022190093994,3.0866103172302246
53120,6.96254464,3.152146816253662,3.1102378368377686,3.114985704421997
53140,6.96516608,3.1769256591796875,3.144282579421997,3.145068883895874
53160,6.96778752,3.2080094814300537,3.178232192993164,3.1773736476898193
53180,6.97040896,3.137441635131836,3.103153944015503,3.109577178955078
53200,6.9730304,3.1890532970428467,3.1579625606536865,3.161365032196045
53220,6.97565184,3.1333000659942627,3.096194267272949,3.0992579460144043
53240,6.97827328,3.1596689224243164,3.1279635429382324,3.1365413665771484
53260,6.98089472,3.2171878814697266,3.1882083415985107,3.1897175312042236
53280,6.98351616,3.1419737339019775,3.1087353229522705,3.1067514419555664
53300,6.9861376,3.206732988357544,3.1683924198150635,3.1726934909820557
53320,6.98875904,3.15578293800354,3.119384288787842,3.1225192546844482
53340,6.99138048,3.1369051933288574,3.1108145713806152,3.1102969646453857
53360,6.99400192,3.227886915206909,3.1935338973999023,3.195953845977783
53380,6.99662336,3.181504249572754,3.1467573642730713,3.1449642181396484
53400,6.9992448,3.151411294937134,3.1177971363067627,3.119847059249878
53420,7.00186624,3.1038239002227783,3.0663561820983887,3.073247194290161
53440,7.00448768,3.087275981903076,3.0547356605529785,3.0513038635253906
53460,7.00710912,3.177168369293213,3.141345977783203,3.145221471786499
53480,7.00973056,3.1725943088531494,3.139946937561035,3.1455116271972656
53500,7.012352,3.076023817062378,3.046724557876587,3.0513081550598145
53520,7.01497344,3.2159557342529297,3.177480936050415,3.1796579360961914
53540,7.01759488,3.1688179969787598,3.1340231895446777,3.1414132118225098
53560,7.02021632,3.1948275566101074,3.164449691772461,3.1680612564086914
53580,7.02283776,3.211212158203125,3.1741390228271484,3.176661491394043
53600,7.0254592,3.2198004722595215,3.1854541301727295,3.1944189071655273
53620,7.02808064,3.164686441421509,3.1267144680023193,3.1343061923980713
53640,7.03070208,3.1058449745178223,3.0752975940704346,3.0812692642211914
53660,7.03332352,3.189979314804077,3.1522269248962402,3.1589417457580566
53680,7.03594496,3.2008519172668457,3.1639297008514404,3.166968822479248
53700,7.0385664,3.188591480255127,3.154550075531006,3.1612071990966797
53720,7.04118784,3.2082533836364746,3.1752188205718994,3.1747636795043945
53740,7.04380928,3.228461265563965,3.192276954650879,3.193742275238037
53760,7.04643072,3.1728830337524414,3.137608766555786,3.134739875793457
53780,7.04905216,3.2479372024536133,3.214094638824463,3.2181034088134766
53800,7.0516736,3.15087890625,3.113126754760742,3.1185247898101807
53820,7.05429504,3.149697780609131,3.1116013526916504,3.113976001739502
53840,7.05691648,3.166322708129883,3.134359836578369,3.136162757873535
53860,7.05953792,3.1484534740448,3.1165826320648193,3.1198670864105225
53880,7.06215936,3.1950697898864746,3.1633758544921875,3.1656410694122314
53900,7.0647808,3.2048981189727783,3.168605327606201,3.1713805198669434
53920,7.06740224,3.1860592365264893,3.1538872718811035,3.155738592147827
53940,7.07002368,3.17883038520813,3.1412477493286133,3.1479477882385254
53960,7.07264512,3.2580947875976562,3.227097749710083,3.2279791831970215
53980,7.07526656,3.2000348567962646,3.168978452682495,3.1699271202087402
54000,7.077888,3.1743555068969727,3.142969846725464,3.1481831073760986
54020,7.08050944,3.1556124687194824,3.1275010108947754,3.127945899963379
54040,7.08313088,3.175854444503784,3.1423048973083496,3.1451942920684814
54060,7.08575232,3.1432275772094727,3.1101126670837402,3.111481189727783
54080,7.08837376,3.106602907180786,3.0740435123443604,3.0758678913116455
54100,7.0909952,3.2246344089508057,3.1905646324157715,3.188767671585083
54120,7.09361664,3.1885740756988525,3.1510848999023438,3.150542736053467
54140,7.09623808,3.190544605255127,3.1577720642089844,3.1604537963867188
54160,7.09885952,3.166797161102295,3.139204502105713,3.142124652862549
